UserId	CheckinTime	VenueId	VenueType	X	Y
175	2019-07-01T16:20:00	1758	Pub	742007.7946285061	3738632.068257144
176	2019-07-01T16:20:00	488	Apartment	743049.6711006553	3737956.1486045797
193	2019-07-01T16:20:00	1753	Pub	742691.3813103545	3737968.4825646216
195	2019-07-01T16:20:00	1751	Pub	743257.9680655046	3737784.4100583703
201	2019-07-01T16:20:00	1752	Pub	742937.49938713	3737727.502252377
205	2019-07-01T16:20:00	1752	Pub	742937.49938713	3737727.502252377
207	2019-07-01T16:20:00	558	Apartment	743012.4007154369	3736318.7045203876
209	2019-07-01T16:20:00	567	Apartment	743681.3777447615	3738860.464478819
212	2019-07-01T16:20:00	1752	Pub	742937.49938713	3737727.502252377
231	2019-07-01T16:20:00	610	Apartment	741396.838985043	3735189.5043310667
259	2019-07-01T16:20:00	1759	Pub	742227.2841608997	3735808.850782855
261	2019-07-01T16:20:00	1754	Pub	741824.1234966803	3738204.679088135
280	2019-07-01T16:20:00	1754	Pub	741824.1234966803	3738204.679088135
294	2019-07-01T16:20:00	1753	Pub	742691.3813103545	3737968.4825646216
340	2019-07-01T16:20:00	1344	Apartment	739983.6833142599	3737888.0277062827
341	2019-07-01T16:20:00	1760	Pub	742603.0142758178	3737985.4888885072
353	2019-07-01T16:20:00	594	Apartment	743039.9156821738	3738340.5151242865
366	2019-07-01T16:20:00	1776	Restaurant	742676.754453138	3737445.473074196
369	2019-07-01T16:20:00	1620	Workplace	740774.4449157176	3737560.1754123187
379	2019-07-01T16:20:00	1756	Pub	739967.8000244198	3735975.515245802
390	2019-07-01T16:20:00	1757	Pub	740655.8408336568	3737433.0427312753
413	2019-07-01T16:20:00	1755	Pub	742852.1433365949	3737131.339528878
418	2019-07-01T16:20:00	766	Apartment	741419.7220686513	3737680.5904182615
420	2019-07-01T16:20:00	1776	Restaurant	742676.754453138	3737445.473074196
427	2019-07-01T16:20:00	1752	Pub	742937.49938713	3737727.502252377
460	2019-07-01T16:20:00	1303	Apartment	743731.0906499118	3735319.5715209874
464	2019-07-01T16:20:00	1752	Pub	742937.49938713	3737727.502252377
495	2019-07-01T16:20:00	1753	Pub	742691.3813103545	3737968.4825646216
519	2019-07-01T16:20:00	35	Apartment	743038.9699571895	3736434.338015875
579	2019-07-01T16:20:00	1757	Pub	740655.8408336568	3737433.0427312753
591	2019-07-01T16:20:00	1636	Workplace	740703.6406887561	3737479.8013167856
607	2019-07-01T16:20:00	1751	Pub	743257.9680655046	3737784.4100583703
616	2019-07-01T16:20:00	1756	Pub	739967.8000244198	3735975.515245802
620	2019-07-01T16:20:00	855	Apartment	743512.9761226621	3737761.432188374
622	2019-07-01T16:20:00	1758	Pub	742007.7946285061	3738632.068257144
627	2019-07-01T16:20:00	1752	Pub	742937.49938713	3737727.502252377
645	2019-07-01T16:20:00	370	Apartment	742729.11995153	3735925.3311823015
658	2019-07-01T16:20:00	78	Apartment	740346.18695666	3738206.7788506565
668	2019-07-01T16:20:00	509	Apartment	742182.5609139163	3735930.6866586823
672	2019-07-01T16:20:00	37	Apartment	740469.3180595236	3735339.719395699
684	2019-07-01T16:20:00	1753	Pub	742691.3813103545	3737968.4825646216
694	2019-07-01T16:20:00	72	Apartment	742886.0784354579	3736696.515786165
704	2019-07-01T16:20:00	1753	Pub	742691.3813103545	3737968.4825646216
717	2019-07-01T16:20:00	1733	Workplace	741738.872574435	3737646.812285616
749	2019-07-01T16:20:00	1776	Restaurant	742676.754453138	3737445.473074196
753	2019-07-01T16:20:00	228	Apartment	740261.3211917616	3735193.6129244952
761	2019-07-01T16:20:00	1540	Workplace	741837.3046211528	3738413.417240637
763	2019-07-01T16:20:00	256	Apartment	742847.6509225894	3736933.9003041624
770	2019-07-01T16:20:00	1756	Pub	739967.8000244198	3735975.515245802
789	2019-07-01T16:20:00	1751	Pub	743257.9680655046	3737784.4100583703
819	2019-07-01T16:20:00	1770	Restaurant	742570.8925903668	3737825.298478021
826	2019-07-01T16:20:00	1765	Restaurant	741919.6115245299	3738821.964820734
827	2019-07-01T16:20:00	1760	Pub	742603.0142758178	3737985.4888885072
829	2019-07-01T16:20:00	116	Apartment	740304.3982159639	3738308.9221386937
832	2019-07-01T16:20:00	1753	Pub	742691.3813103545	3737968.4825646216
848	2019-07-01T16:20:00	1756	Pub	739967.8000244198	3735975.515245802
853	2019-07-01T16:20:00	1760	Pub	742603.0142758178	3737985.4888885072
859	2019-07-01T16:20:00	1755	Pub	742852.1433365949	3737131.339528878
868	2019-07-01T16:20:00	736	Apartment	743458.8498542062	3735303.728569378
869	2019-07-01T16:20:00	1757	Pub	740655.8408336568	3737433.0427312753
873	2019-07-01T16:20:00	1757	Pub	740655.8408336568	3737433.0427312753
879	2019-07-01T16:20:00	1757	Pub	740655.8408336568	3737433.0427312753
894	2019-07-01T16:20:00	985	Apartment	742270.326938512	3736148.562639728
911	2019-07-01T16:20:00	641	Apartment	742319.2201304339	3735422.410798953
938	2019-07-01T16:20:00	724	Apartment	739961.7380090341	3737940.298695588
941	2019-07-01T16:20:00	1668	Workplace	740714.6815342755	3737160.365251262
953	2019-07-01T16:20:00	1754	Pub	741824.1234966803	3738204.679088135
961	2019-07-01T16:20:00	1753	Pub	742691.3813103545	3737968.4825646216
970	2019-07-01T16:20:00	1757	Pub	740655.8408336568	3737433.0427312753
978	2019-07-01T16:20:00	1040	Apartment	743569.399432245	3735263.677248135
980	2019-07-01T16:20:00	503	Apartment	743618.0810520708	3738178.068983161
985	2019-07-01T16:20:00	1752	Pub	742937.49938713	3737727.502252377
990	2019-07-01T16:20:00	1755	Pub	742852.1433365949	3737131.339528878
994	2019-07-01T16:20:00	872	Apartment	739932.1840822018	3735378.8105021906
13	2019-07-01T16:25:00	1771	Restaurant	743862.7621466367	3736516.8126094225
21	2019-07-01T16:25:00	1760	Pub	742603.0142758178	3737985.4888885072
25	2019-07-01T16:25:00	93	Apartment	743317.6122373964	3735241.7044416713
31	2019-07-01T16:25:00	104	Apartment	742945.103324391	3736729.788609118
35	2019-07-01T16:25:00	107	Apartment	739900.4723290732	3735349.3051565555
61	2019-07-01T16:25:00	846	Apartment	740601.5201416516	3735510.915053286
84	2019-07-01T16:25:00	1766	Restaurant	741956.1189187579	3737951.47082517
90	2019-07-01T16:25:00	307	Apartment	743173.1092664327	3736662.9134776
107	2019-07-01T16:25:00	1753	Pub	742691.3813103545	3737968.4825646216
110	2019-07-01T16:25:00	1758	Pub	742007.7946285061	3738632.068257144
130	2019-07-01T16:25:00	1755	Pub	742852.1433365949	3737131.339528878
145	2019-07-01T16:25:00	1754	Pub	741824.1234966803	3738204.679088135
151	2019-07-01T16:25:00	443	Apartment	743143.2102295134	3736023.953932637
163	2019-07-01T16:25:00	1753	Pub	742691.3813103545	3737968.4825646216
203	2019-07-01T16:25:00	1751	Pub	743257.9680655046	3737784.4100583703
206	2019-07-01T16:25:00	555	Apartment	743449.8226540877	3738036.806138092
213	2019-07-01T16:25:00	1615	Workplace	742360.3047894322	3737702.237884936
216	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
235	2019-07-01T16:25:00	618	Apartment	741353.6787141537	3735447.083891541
260	2019-07-01T16:25:00	1751	Pub	743257.9680655046	3737784.4100583703
263	2019-07-01T16:25:00	1763	Restaurant	743214.2553612726	3737973.9807705185
267	2019-07-01T16:25:00	1759	Pub	742227.2841608997	3735808.850782855
274	2019-07-01T16:25:00	1623	Workplace	743309.5075579295	3735336.5988322105
275	2019-07-01T16:25:00	754	Apartment	743141.7786586725	3735293.566995947
293	2019-07-01T16:25:00	814	Apartment	743298.5066159886	3736845.733256012
297	2019-07-01T16:25:00	826	Apartment	743424.766903578	3736644.282891338
298	2019-07-01T16:25:00	1064	Apartment	742962.9652775205	3737102.9474045956
318	2019-07-01T16:25:00	1760	Pub	742603.0142758178	3737985.4888885072
321	2019-07-01T16:25:00	1759	Pub	742227.2841608997	3735808.850782855
322	2019-07-01T16:25:00	1754	Pub	741824.1234966803	3738204.679088135
335	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
354	2019-07-01T16:25:00	1755	Pub	742852.1433365949	3737131.339528878
376	2019-07-01T16:25:00	1739	Workplace	743445.692546821	3737088.063398887
382	2019-07-01T16:25:00	1751	Pub	743257.9680655046	3737784.4100583703
387	2019-07-01T16:25:00	1079	Apartment	744074.5348129494	3736146.6111097694
396	2019-07-01T16:25:00	1120	Apartment	743438.8139133517	3735720.142978568
405	2019-07-01T16:25:00	604	Apartment	742429.3541737185	3738687.669572578
426	2019-07-01T16:25:00	1759	Pub	742227.2841608997	3735808.850782855
438	2019-07-01T16:25:00	1758	Pub	742007.7946285061	3738632.068257144
457	2019-07-01T16:25:00	1751	Pub	743257.9680655046	3737784.4100583703
458	2019-07-01T16:25:00	1751	Pub	743257.9680655046	3737784.4100583703
479	2019-07-01T16:25:00	1753	Pub	742691.3813103545	3737968.4825646216
489	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
498	2019-07-01T16:25:00	1755	Pub	742852.1433365949	3737131.339528878
521	2019-07-01T16:25:00	1760	Pub	742603.0142758178	3737985.4888885072
525	2019-07-01T16:25:00	41	Apartment	742900.1408587251	3735891.184060489
531	2019-07-01T16:25:00	1679	Workplace	742758.9298531547	3738029.248870031
536	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
539	2019-07-01T16:25:00	82	Apartment	740126.597135366	3735149.0309106284
540	2019-07-01T16:25:00	1751	Pub	743257.9680655046	3737784.4100583703
541	2019-07-01T16:25:00	1758	Pub	742007.7946285061	3738632.068257144
548	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
549	2019-07-01T16:25:00	1759	Pub	742227.2841608997	3735808.850782855
560	2019-07-01T16:25:00	655	Apartment	740213.6506663263	3736859.8516881075
566	2019-07-01T16:25:00	1755	Pub	742852.1433365949	3737131.339528878
574	2019-07-01T16:25:00	1760	Pub	742603.0142758178	3737985.4888885072
576	2019-07-01T16:25:00	1753	Pub	742691.3813103545	3737968.4825646216
585	2019-07-01T16:25:00	424	Apartment	743713.865010865	3736641.8003625153
603	2019-07-01T16:25:00	1752	Pub	742937.49938713	3737727.502252377
610	2019-07-01T16:25:00	1752	Pub	742937.49938713	3737727.502252377
613	2019-07-01T16:25:00	1754	Pub	741824.1234966803	3738204.679088135
625	2019-07-01T16:25:00	300	Apartment	743724.5854570925	3737515.3208875423
629	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
630	2019-07-01T16:25:00	325	Apartment	742260.7618163867	3736352.2890270213
632	2019-07-01T16:25:00	1779	Restaurant	740647.0700337396	3737481.452513552
634	2019-07-01T16:25:00	326	Apartment	743812.0836258347	3737598.56093566
654	2019-07-01T16:25:00	432	Apartment	742368.462548896	3735656.4564221646
665	2019-07-01T16:25:00	5	Apartment	742199.910075075	3735303.9087788295
676	2019-07-01T16:25:00	1753	Pub	742691.3813103545	3737968.4825646216
679	2019-07-01T16:25:00	51	Apartment	743166.9909613099	3736484.726754062
680	2019-07-01T16:25:00	55	Apartment	740815.342733839	3737542.5085722283
698	2019-07-01T16:25:00	518	Apartment	742924.7774912738	3737905.9148902684
720	2019-07-01T16:25:00	1752	Pub	742937.49938713	3737727.502252377
721	2019-07-01T16:25:00	144	Apartment	742891.7979141427	3735754.1672780016
726	2019-07-01T16:25:00	1753	Pub	742691.3813103545	3737968.4825646216
727	2019-07-01T16:25:00	1755	Pub	742852.1433365949	3737131.339528878
745	2019-07-01T16:25:00	1759	Pub	742227.2841608997	3735808.850782855
756	2019-07-01T16:25:00	1752	Pub	742937.49938713	3737727.502252377
767	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
774	2019-07-01T16:25:00	303	Apartment	743296.3122219978	3736702.2045187224
783	2019-07-01T16:25:00	328	Apartment	740754.5572821879	3735379.733504034
794	2019-07-01T16:25:00	1755	Pub	742852.1433365949	3737131.339528878
835	2019-07-01T16:25:00	1760	Pub	742603.0142758178	3737985.4888885072
842	2019-07-01T16:25:00	1751	Pub	743257.9680655046	3737784.4100583703
852	2019-07-01T16:25:00	1458	Apartment	743863.9926163511	3738213.1826985865
858	2019-07-01T16:25:00	1458	Apartment	743863.9926163511	3738213.1826985865
871	2019-07-01T16:25:00	1532	Workplace	741304.8443908629	3735277.2031569895
874	2019-07-01T16:25:00	904	Apartment	740464.7116388906	3735584.6755814645
888	2019-07-01T16:25:00	1759	Pub	742227.2841608997	3735808.850782855
902	2019-07-01T16:25:00	622	Apartment	740503.3304247464	3735242.973569029
906	2019-07-01T16:25:00	1151	Apartment	740074.7928463464	3735600.3854809017
909	2019-07-01T16:25:00	1736	Workplace	743879.2659587185	3738009.705457309
917	2019-07-01T16:25:00	671	Apartment	743961.9732528097	3737403.2173080915
918	2019-07-01T16:25:00	1143	Apartment	742393.5098588621	3736869.3318567583
919	2019-07-01T16:25:00	1754	Pub	741824.1234966803	3738204.679088135
920	2019-07-01T16:25:00	1449	Apartment	740375.9866767204	3738464.3212640635
935	2019-07-01T16:25:00	1752	Pub	742937.49938713	3737727.502252377
942	2019-07-01T16:25:00	1620	Workplace	740774.4449157176	3737560.1754123187
951	2019-07-01T16:25:00	1114	Apartment	743577.2778970606	3738250.075485537
977	2019-07-01T16:25:00	1765	Restaurant	741919.6115245299	3738821.964820734
986	2019-07-01T16:25:00	850	Apartment	740172.1504710857	3735282.7516136295
988	2019-07-01T16:25:00	1757	Pub	740655.8408336568	3737433.0427312753
989	2019-07-01T16:25:00	1756	Pub	739967.8000244198	3735975.515245802
6	2019-07-01T16:30:00	23	Apartment	743039.9209651888	3737101.5091223856
9	2019-07-01T16:30:00	40	Apartment	740778.4308488255	3735864.7059286493
12	2019-07-01T16:30:00	1752	Pub	742937.49938713	3737727.502252377
23	2019-07-01T16:30:00	1760	Pub	742603.0142758178	3737985.4888885072
33	2019-07-01T16:30:00	1759	Pub	742227.2841608997	3735808.850782855
40	2019-07-01T16:30:00	115	Apartment	740312.9362106514	3736869.7845656015
70	2019-07-01T16:30:00	1755	Pub	742852.1433365949	3737131.339528878
80	2019-07-01T16:30:00	1751	Pub	743257.9680655046	3737784.4100583703
88	2019-07-01T16:30:00	297	Apartment	742390.1046188951	3736548.3868510965
96	2019-07-01T16:30:00	1773	Restaurant	741013.6754109536	3736143.5837761974
104	2019-07-01T16:30:00	1758	Pub	742007.7946285061	3738632.068257144
122	2019-07-01T16:30:00	1752	Pub	742937.49938713	3737727.502252377
127	2019-07-01T16:30:00	388	Apartment	742724.1218651771	3735420.0402736217
133	2019-07-01T16:30:00	967	Apartment	740572.6684510135	3736103.1293494157
160	2019-07-01T16:30:00	1755	Pub	742852.1433365949	3737131.339528878
165	2019-07-01T16:30:00	1752	Pub	742937.49938713	3737727.502252377
176	2019-07-01T16:30:00	1751	Pub	743257.9680655046	3737784.4100583703
178	2019-07-01T16:30:00	1765	Restaurant	741919.6115245299	3738821.964820734
183	2019-07-01T16:30:00	496	Apartment	743958.5720454461	3736937.3723817025
207	2019-07-01T16:30:00	1759	Pub	742227.2841608997	3735808.850782855
209	2019-07-01T16:30:00	1753	Pub	742691.3813103545	3737968.4825646216
222	2019-07-01T16:30:00	1771	Restaurant	743862.7621466367	3736516.8126094225
231	2019-07-01T16:30:00	1755	Pub	742852.1433365949	3737131.339528878
287	2019-07-01T16:30:00	1464	Apartment	742575.4544145789	3737217.2419182337
307	2019-07-01T16:30:00	1779	Restaurant	740647.0700337396	3737481.452513552
312	2019-07-01T16:30:00	851	Apartment	743431.6509261583	3735433.1820214265
317	2019-07-01T16:30:00	691	Apartment	740882.2247680486	3736418.2001026524
340	2019-07-01T16:30:00	1754	Pub	741824.1234966803	3738204.679088135
353	2019-07-01T16:30:00	1751	Pub	743257.9680655046	3737784.4100583703
362	2019-07-01T16:30:00	995	Apartment	740177.307875419	3735189.7720833174
373	2019-07-01T16:30:00	842	Apartment	743157.9268220802	3736962.196316818
410	2019-07-01T16:30:00	204	Apartment	743146.0820890082	3735418.277406695
418	2019-07-01T16:30:00	1760	Pub	742603.0142758178	3737985.4888885072
424	2019-07-01T16:30:00	1759	Pub	742227.2841608997	3735808.850782855
460	2019-07-01T16:30:00	1755	Pub	742852.1433365949	3737131.339528878
469	2019-07-01T16:30:00	1316	Apartment	742941.222981567	3736632.264846996
493	2019-07-01T16:30:00	1128	Apartment	741347.6718551293	3737703.187891509
519	2019-07-01T16:30:00	1751	Pub	743257.9680655046	3737784.4100583703
543	2019-07-01T16:30:00	113	Apartment	743957.1104845989	3737613.2244118797
582	2019-07-01T16:30:00	212	Apartment	743806.4482604197	3738634.6679230174
590	2019-07-01T16:30:00	1764	Restaurant	740056.5271147456	3738052.683640222
620	2019-07-01T16:30:00	1760	Pub	742603.0142758178	3737985.4888885072
645	2019-07-01T16:30:00	1752	Pub	742937.49938713	3737727.502252377
658	2019-07-01T16:30:00	1760	Pub	742603.0142758178	3737985.4888885072
668	2019-07-01T16:30:00	1752	Pub	742937.49938713	3737727.502252377
672	2019-07-01T16:30:00	1757	Pub	740655.8408336568	3737433.0427312753
675	2019-07-01T16:30:00	972	Apartment	742837.8334472473	3736344.1562878997
678	2019-07-01T16:30:00	1763	Restaurant	743214.2553612726	3737973.9807705185
694	2019-07-01T16:30:00	1755	Pub	742852.1433365949	3737131.339528878
715	2019-07-01T16:30:00	732	Apartment	740363.0198831382	3735950.396526319
728	2019-07-01T16:30:00	646	Apartment	743255.143081139	3736860.7299703183
734	2019-07-01T16:30:00	1773	Restaurant	741013.6754109536	3736143.5837761974
753	2019-07-01T16:30:00	1754	Pub	741824.1234966803	3738204.679088135
761	2019-07-01T16:30:00	1174	Apartment	741450.1151676261	3737584.223531614
763	2019-07-01T16:30:00	1753	Pub	742691.3813103545	3737968.4825646216
776	2019-07-01T16:30:00	672	Apartment	741592.089669639	3737178.360008339
786	2019-07-01T16:30:00	339	Apartment	742760.4078218718	3735495.908936176
797	2019-07-01T16:30:00	377	Apartment	740177.867498486	3736823.8723155498
800	2019-07-01T16:30:00	391	Apartment	742329.8849429323	3736230.5677331584
807	2019-07-01T16:30:00	952	Apartment	742803.9068124982	3737534.8858757247
829	2019-07-01T16:30:00	1758	Pub	742007.7946285061	3738632.068257144
856	2019-07-01T16:30:00	514	Apartment	740203.8558053937	3738594.1330902535
867	2019-07-01T16:30:00	540	Apartment	742438.2238562115	3736380.1964802663
868	2019-07-01T16:30:00	1753	Pub	742691.3813103545	3737968.4825646216
894	2019-07-01T16:30:00	1753	Pub	742691.3813103545	3737968.4825646216
911	2019-07-01T16:30:00	1752	Pub	742937.49938713	3737727.502252377
915	2019-07-01T16:30:00	1151	Apartment	740074.7928463464	3735600.3854809017
916	2019-07-01T16:30:00	668	Apartment	743849.8216989079	3735848.3842474767
931	2019-07-01T16:30:00	707	Apartment	743808.1186638878	3737370.6252402617
932	2019-07-01T16:30:00	720	Apartment	743071.2911119945	3737111.6575140203
937	2019-07-01T16:30:00	1239	Apartment	743119.0402542097	3736955.647083576
938	2019-07-01T16:30:00	1756	Pub	739967.8000244198	3735975.515245802
943	2019-07-01T16:30:00	1712	Workplace	743115.3424648243	3735899.770835938
955	2019-07-01T16:30:00	1096	Apartment	740091.9818936214	3737128.4830159554
958	2019-07-01T16:30:00	1129	Apartment	742682.9243830492	3736922.237993594
978	2019-07-01T16:30:00	1759	Pub	742227.2841608997	3735808.850782855
980	2019-07-01T16:30:00	1755	Pub	742852.1433365949	3737131.339528878
994	2019-07-01T16:30:00	1754	Pub	741824.1234966803	3738204.679088135
995	2019-07-01T16:30:00	876	Apartment	743732.9052499112	3737886.884849373
998	2019-07-01T16:30:00	1762	Restaurant	742711.8046711466	3738040.900433717
25	2019-07-01T16:35:00	1752	Pub	742937.49938713	3737727.502252377
31	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
35	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
38	2019-07-01T16:35:00	484	Apartment	742801.3695857304	3736026.155897489
47	2019-07-01T16:35:00	171	Apartment	742839.5870294188	3735494.887623277
61	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
64	2019-07-01T16:35:00	1771	Restaurant	743862.7621466367	3736516.8126094225
90	2019-07-01T16:35:00	1751	Pub	743257.9680655046	3737784.4100583703
92	2019-07-01T16:35:00	22	Apartment	741967.1049046468	3737884.3991441876
93	2019-07-01T16:35:00	312	Apartment	740805.8475063174	3737530.5265516825
116	2019-07-01T16:35:00	371	Apartment	743292.8807192701	3736952.8804827514
131	2019-07-01T16:35:00	170	Apartment	743297.9785837193	3736920.948896892
151	2019-07-01T16:35:00	1759	Pub	742227.2841608997	3735808.850782855
169	2019-07-01T16:35:00	1317	Apartment	743970.9628828994	3737211.4109747945
170	2019-07-01T16:35:00	472	Apartment	742367.5615914589	3735451.5026159184
206	2019-07-01T16:35:00	1769	Restaurant	743427.0192977436	3738206.702608287
210	2019-07-01T16:35:00	570	Apartment	743847.4287284147	3738645.6424891953
214	2019-07-01T16:35:00	576	Apartment	742332.5631482711	3735742.47914185
235	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
268	2019-07-01T16:35:00	683	Apartment	741812.8914568877	3738104.6760719134
275	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
293	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
297	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
298	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
301	2019-07-01T16:35:00	1754	Pub	741824.1234966803	3738204.679088135
316	2019-07-01T16:35:00	857	Apartment	740908.8879397755	3738273.557668949
323	2019-07-01T16:35:00	877	Apartment	742218.7225647088	3736405.0147670126
330	2019-07-01T16:35:00	894	Apartment	742938.6381455802	3736644.6997389523
336	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
349	2019-07-01T16:35:00	948	Apartment	741676.1222341005	3737188.8894445812
384	2019-07-01T16:35:00	1410	Apartment	742201.4963778588	3736023.0088238907
387	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
396	2019-07-01T16:35:00	1752	Pub	742937.49938713	3737727.502252377
405	2019-07-01T16:35:00	1760	Pub	742603.0142758178	3737985.4888885072
428	2019-07-01T16:35:00	368	Apartment	741550.9211939297	3737523.4835922355
484	2019-07-01T16:35:00	316	Apartment	740816.691424121	3735897.599433447
488	2019-07-01T16:35:00	1425	Apartment	741178.6267183828	3735849.605634623
501	2019-07-01T16:35:00	1491	Apartment	743201.7405784018	3735942.353722043
518	2019-07-01T16:35:00	30	Apartment	743941.4438110294	3737451.143517907
522	2019-07-01T16:35:00	158	Apartment	743200.2295087206	3737563.6973593542
525	2019-07-01T16:35:00	1751	Pub	743257.9680655046	3737784.4100583703
535	2019-07-01T16:35:00	1512	Workplace	743445.692546821	3737088.063398887
553	2019-07-01T16:35:00	134	Apartment	742663.5753891558	3735244.2447114866
560	2019-07-01T16:35:00	1757	Pub	740655.8408336568	3737433.0427312753
566	2019-07-01T16:35:00	1776	Restaurant	742676.754453138	3737445.473074196
583	2019-07-01T16:35:00	218	Apartment	740001.9829154634	3735429.1555685783
585	2019-07-01T16:35:00	1752	Pub	742937.49938713	3737727.502252377
598	2019-07-01T16:35:00	1144	Apartment	743259.4103078677	3737480.4747915654
599	2019-07-01T16:35:00	741	Apartment	742988.4232941245	3737116.7213574555
625	2019-07-01T16:35:00	1752	Pub	742937.49938713	3737727.502252377
628	2019-07-01T16:35:00	315	Apartment	742503.2830864928	3735247.726352871
630	2019-07-01T16:35:00	1759	Pub	742227.2841608997	3735808.850782855
634	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
635	2019-07-01T16:35:00	329	Apartment	743882.1265935478	3737409.6548224436
654	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
665	2019-07-01T16:35:00	1757	Pub	740655.8408336568	3737433.0427312753
679	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
680	2019-07-01T16:35:00	1756	Pub	739967.8000244198	3735975.515245802
698	2019-07-01T16:35:00	1760	Pub	742603.0142758178	3737985.4888885072
721	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
725	2019-07-01T16:35:00	153	Apartment	741623.7759603808	3738200.0785572827
742	2019-07-01T16:35:00	889	Apartment	741382.5900536726	3738223.0733091054
752	2019-07-01T16:35:00	1139	Apartment	741259.4284043045	3737763.130500258
759	2019-07-01T16:35:00	250	Apartment	740081.5000903936	3735213.678934369
762	2019-07-01T16:35:00	964	Apartment	741534.5171853954	3737367.3449174003
764	2019-07-01T16:35:00	259	Apartment	743427.5530786839	3735259.023551738
774	2019-07-01T16:35:00	1759	Pub	742227.2841608997	3735808.850782855
809	2019-07-01T16:35:00	433	Apartment	743699.8726514102	3736339.0821142714
813	2019-07-01T16:35:00	1778	Restaurant	741802.1697454471	3737539.16816851
817	2019-07-01T16:35:00	858	Apartment	743373.1571171202	3738041.8928210945
838	2019-07-01T16:35:00	416	Apartment	739892.3382642636	3735614.194787252
852	2019-07-01T16:35:00	1752	Pub	742937.49938713	3737727.502252377
858	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
870	2019-07-01T16:35:00	904	Apartment	740464.7116388906	3735584.6755814645
874	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
876	2019-07-01T16:35:00	1749	Workplace	743378.1142062272	3736944.9859394976
883	2019-07-01T16:35:00	584	Apartment	742993.2522107916	3736271.7365308297
885	2019-07-01T16:35:00	598	Apartment	740000.130185987	3735571.5881113773
895	2019-07-01T16:35:00	615	Apartment	743298.3350993461	3735568.623988556
902	2019-07-01T16:35:00	1756	Pub	739967.8000244198	3735975.515245802
906	2019-07-01T16:35:00	1757	Pub	740655.8408336568	3737433.0427312753
917	2019-07-01T16:35:00	1752	Pub	742937.49938713	3737727.502252377
918	2019-07-01T16:35:00	1753	Pub	742691.3813103545	3737968.4825646216
920	2019-07-01T16:35:00	1758	Pub	742007.7946285061	3738632.068257144
934	2019-07-01T16:35:00	714	Apartment	743508.8692147536	3735597.6587202274
940	2019-07-01T16:35:00	727	Apartment	742781.1042007882	3736593.187958368
951	2019-07-01T16:35:00	1755	Pub	742852.1433365949	3737131.339528878
984	2019-07-01T16:35:00	821	Apartment	741282.1598180305	3736292.981323962
986	2019-07-01T16:35:00	1759	Pub	742227.2841608997	3735808.850782855
6	2019-07-01T16:40:00	1760	Pub	742603.0142758178	3737985.4888885072
9	2019-07-01T16:40:00	1754	Pub	741824.1234966803	3738204.679088135
16	2019-07-01T16:40:00	1505	Workplace	741749.2272709155	3736139.108180529
26	2019-07-01T16:40:00	1084	Apartment	742691.560563698	3737052.4762777686
40	2019-07-01T16:40:00	1756	Pub	739967.8000244198	3735975.515245802
57	2019-07-01T16:40:00	202	Apartment	742558.3471137111	3736430.388343148
62	2019-07-01T16:40:00	219	Apartment	742663.2429855854	3735584.4201139836
72	2019-07-01T16:40:00	1712	Workplace	743115.3424648243	3735899.770835938
88	2019-07-01T16:40:00	1753	Pub	742691.3813103545	3737968.4825646216
95	2019-07-01T16:40:00	1031	Apartment	740665.1713431488	3735445.48281603
101	2019-07-01T16:40:00	323	Apartment	741015.2002385028	3735928.612356732
113	2019-07-01T16:40:00	366	Apartment	743871.6799438756	3737164.7526449547
127	2019-07-01T16:40:00	1759	Pub	742227.2841608997	3735808.850782855
133	2019-07-01T16:40:00	1757	Pub	740655.8408336568	3737433.0427312753
136	2019-07-01T16:40:00	873	Apartment	740767.0932110857	3735864.8839913476
